id;datum;duzina;sirina;steta;vozila;opis
1203986;02.01.2018,20:25;20,544617;44,737854;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i preprekama na ili iznad kolovoza
1203468;02.01.2018,17:30;20,43695;44,79511;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203798;02.01.2018,15:55;20,473959;44,811181;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1205606;02.01.2018,07:45;20,45586;44,8215;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1203703;02.01.2018,19:45;20,485074;44,801359;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka zdesna , u raskrsnici, bez skretanja vozila
1203707;02.01.2018,23:00;20,502434;44,792447;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1203612;02.01.2018,05:10;20,4011;44,84576;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1203670;02.01.2018,17:35;20,37168;44,79711;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203668;02.01.2018,19:15;20,46236;44,81664;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje udesno ispred vozila koje nailazi sleva
1207000;02.01.2018,03:00;20,44873;44,79872;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1203692;02.01.2018,20:40;20,27120771;44,37584244;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa uèešæem najmanje dva vozila bez skretanja (bez podataka o smeru)
1203630;02.01.2018,13:20;20,43502;44,72238;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1203698;02.01.2018,16:40;20,493689;44,836074;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa uèešæem najmanje dva vozila bez skretanja (bez podataka o smeru)
1203661;02.01.2018,07:30;20,43393;44,72716;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom i prevrtanjem
1203690;02.01.2018,19:20;20,23054502;44,38128791;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1205413;02.01.2018,15:20;20,416394;44,844238;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1204511;02.01.2018,16:30;20,5137;44,6833;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1203647;02.01.2018,14:57;20,45005;44,80065;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1203645;02.01.2018,11:50;20,428146;44,807412;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1204329;02.01.2018,07:45;20,42883;44,74199;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1203678;02.01.2018,17:45;20,413839;44,763032;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1204652;02.01.2018,01:30;20,40245;44,8331;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – èeoni sudar
1203685;02.01.2018,17:45;20,4685;44,80449;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila
1203688;02.01.2018,20:15;20,41199;44,74887;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1204042;02.01.2018,10:50;20,33537;44,80119;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji ili se kreæe, sa kretanjem vozila unazad
1204057;02.01.2018,13:55;20,37731;44,80433;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1204728;02.01.2018,20:25;20,41106;44,7839;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203691;02.01.2018,23:30;20,539804;44,775178;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1205316;02.01.2018,22:45;20,41018;44,84549;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, polukružno okretanje ispred drugog vozila
1203553;02.01.2018,16:00;20,508169;44,817499;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1203579;02.01.2018,11:50;20,476227;44,760857;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1203582;02.01.2018,14:30;20,462394;44,816199;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1203604;02.01.2018,16:30;20,4262;44,74475;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203713;03.01.2018,05:20;20,30556;44,68164;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – èeoni sudar
1203719;03.01.2018,02:10;20,4849;44,79793;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1204026;03.01.2018,21:00;20,498261;44,768703;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka preko kolovoza, u raskrsnici, bez skretanja vozila
1203790;03.01.2018,14:50;20,24217;44,6487;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje
1205029;03.01.2018,18:00;20,48019;44,76103;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1203962;03.01.2018,14:45;20,597201;44,868335;Sa povredjenim;SN SA PEŠACIMA;Pešak se kreæe duž kolovoza ili stoji na kolovozu
1204139;03.01.2018,12:50;20,42482;44,72749;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1205032;03.01.2018,21:30;20,40669;44,77501;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203813;03.01.2018,22:50;20,50051;44,8002;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1204151;03.01.2018,22:35;20,40909;44,81952;Sa poginulim;SN SA PEŠACIMA;Pešak stoji na kolovozu
1205516;03.01.2018,11:35;20,472275;44,786076;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila
1204143;03.01.2018,06:25;20,246566;44,925593;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje
1204144;03.01.2018,07:50;20,47309;44,79002;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1206975;03.01.2018,20:40;20,466184;44,802019;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1205608;03.01.2018,17:15;20,39065;44,82681;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1203412;03.01.2018,02:00;20,49555;44,7786;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1203716;03.01.2018,08:50;20,45593;44,80833;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1203759;03.01.2018,07:30;20,44376;44,91282;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1205281;03.01.2018,15:45;20,457278;44,815648;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1205870;03.01.2018,01:00;20,37189;44,84769;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – èeoni sudar
1203942;03.01.2018,14:00;20,549712;44,735717;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203979;03.01.2018,13:10;20,504366;44,718377;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1204315;03.01.2018,23:45;20,469399;44,794927;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1203411;03.01.2018,10:15;20,44894;44,70468;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1205542;03.01.2018,20:10;20,45623;44,80249;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1203941;03.01.2018,09:00;20,46232;44,81072;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1203946;03.01.2018,13:30;20,39624;44,79802;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1203784;03.01.2018,11:50;20,518281;44,847393;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203695;03.01.2018,00:15;20,46322;44,81115;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1205126;03.01.2018,06:40;20,43718;44,79499;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1203961;03.01.2018,07:45;20,25039;44,85872;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1203827;03.01.2018,20:20;20,495107;44,771452;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1203835;03.01.2018,17:50;20,50345;44,77571;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1203935;03.01.2018,09:45;20,46635;44,802;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1203438;03.01.2018,10:00;20,48465;44,78836;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1203927;03.01.2018,07:40;20,49251;44,76097;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1203931;03.01.2018,15:50;20,47933;44,81126;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, sudar u sustizanju
1203834;03.01.2018,21:30;20,51577;44,785908;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1204459;03.01.2018,15:20;20,48745;44,84813;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1203920;03.01.2018,07:50;20,35576;44,83455;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1203921;03.01.2018,11:00;20,52032;44,81741;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1203933;03.01.2018,15:30;20,61268;44,66451;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1204070;03.01.2018,21:00;20,48944;44,8133;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203584;03.01.2018,17:07;20,524264;44,792931;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1204022;03.01.2018,20:10;20,47577;44,80136;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka preko kolovoza, u raskrsnici, bez skretanja vozila
1203449;04.01.2018,14:45;20,456986;44,795336;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i preprekama na ili iznad kolovoza
1205424;04.01.2018,08:15;20,494621;44,763523;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1205479;04.01.2018,01:00;20,518308;44,84779;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1210780;04.01.2018,12:15;20,428303;44,807499;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji ili se kreæe, sa kretanjem vozila unazad
1204039;04.01.2018,14:00;20,456523;44,800119;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji ili se kreæe, sa kretanjem vozila unazad
1204911;04.01.2018,13:30;20,47464;44,80588;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1205736;04.01.2018,10:00;20,4605;44,816999;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1205758;04.01.2018,07:20;20,41991;44,77618;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1203854;04.01.2018,07:00;20,517217;44,784672;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1203891;04.01.2018,10:25;20,42739;44,81363;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1204169;04.01.2018,09:30;20,40822;44,84346;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1204173;04.01.2018,15:00;20,46537;44,79738;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje
1204174;04.01.2018,16:30;20,50205;44,78105;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1203880;04.01.2018,08:45;20,45727;44,80532;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1203901;04.01.2018,09:30;20,347878;44,852701;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje udesno ispred vozila koje nailazi sleva
1204446;04.01.2018,21:45;20,47953;44,81106;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1205541;04.01.2018,23:45;20,38064;44,81383;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostali sudari sa najmanje dva vozila koja se kreæu u istom smeru – ostalo
1203978;04.01.2018,21:30;20,30964;44,7181;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1203964;04.01.2018,18:15;20,40407;44,83028;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje
1203970;04.01.2018,16:30;20,3851;44,68204;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1205089;04.01.2018,07:55;20,479278;44,811289;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1205531;04.01.2018,17:20;20,39673;44,82682;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1204013;04.01.2018,10:10;20,487974;44,803485;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji ili se kreæe, sa kretanjem vozila unazad
1203960;04.01.2018,20:45;20,43535;44,77266;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1204014;04.01.2018,15:45;20,45013;44,798291;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1204067;04.01.2018,14:15;20,402488;44,811145;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1204195;04.01.2018,13:45;20,380918;44,631949;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203876;04.01.2018,13:20;20,39919;44,81214;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i preprekama na ili iznad kolovoza
1203971;04.01.2018,19:30;20,49175;44,79849;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1203971;04.01.2018,19:30;20,49175;44,79849;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje
1203973;04.01.2018,22:00;20,535452;44,795253;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1203975;04.01.2018,22:25;20,46352;44,81665;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1204058;04.01.2018,12:25;20,464047;44,801735;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa uèešæem najmanje dva vozila bez skretanja (bez podataka o smeru)
1204059;04.01.2018,15:15;20,467393;44,877488;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje
1204136;04.01.2018,11:45;20,37169;44,81663;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1204178;04.01.2018,16:30;20,47611;44,78794;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1204046;04.01.2018,16:30;20,398103;44,826522;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1205825;04.01.2018,08:15;20,386804;44,759813;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1205827;04.01.2018,13:00;20,416935;44,834492;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1203959;04.01.2018,21:20;20,45687;44,74825;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1205080;04.01.2018,13:50;20,69269;44,44081;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka preko kolovoza, van raskrsnice, bez skretanja vozila
1203966;04.01.2018,17:30;20,45704;44,8871;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila uz skretanje – nepoznato
1203967;04.01.2018,21:55;20,51686;44,78356;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1203923;04.01.2018,11:30;20,517324;44,716785;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1203929;04.01.2018,11:40;20,42281;44,7406;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1204578;04.01.2018,13:15;20,715986;44,671949;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka sleva, sa skretanjem vozila udesno, u raskrsnici
1203985;05.01.2018,10:00;20,458381;44,777256;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1204243;05.01.2018,16:20;20,42712;44,79078;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje udesno ispred vozila koje nailazi sleva
1204416;05.01.2018,16:30;20,46046;44,822139;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1204019;05.01.2018,11:35;20,45312;44,81551;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1204605;05.01.2018,07:15;20,74169;44,57539;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1204031;05.01.2018,18:00;20,448766;44,758584;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1204200;05.01.2018,20:00;20,46629;44,71704;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1204352;05.01.2018,22:50;20,3449;44,854621;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1204217;05.01.2018,12:30;20,44584;44,75743;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje
1204261;05.01.2018,16:00;20,49273;44,76489;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, polukružno okretanje ispred drugog vozila
1205872;05.01.2018,13:35;20,4901;44,7801;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila
1205874;05.01.2018,16:30;20,41478;44,69946;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, polukružno okretanje ispred drugog vozila
1204522;05.01.2018,23:00;20,47374;44,80457;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1205761;05.01.2018,08:00;20,38266;44,84864;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1204034;05.01.2018,23:00;20,369033;44,800172;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa jednim vozilom u raskrsnici ili na petlji
1203538;05.01.2018,16:50;20,482591;44,801626;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1205299;05.01.2018,10:00;20,81615;44,47778;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji na kolovozu
